datetime_raw,outdoor_c,occupied,facility_j,kwh,cumulative_kwh,demand_kw,SPACE1-1,SPACE2-1,SPACE3-1,SPACE4-1,SPACE5-1,mean_zone_c,heating_sp,cooling_sp,step
 07/06  18:00:00,30.6,False,1237500.0,0.34375,890.7602055946068,1.375,26.20313016239908,25.98340884959268,25.94940766355349,30.762139018581067,24.27000788311009,26.633618715447284,18.0,27.0,552
 07/06  18:15:00,28.65,False,1237500.0,0.34375,891.1039555946068,1.375,25.967399706821183,25.76606461452972,25.741205156294622,30.162680562411907,24.24182991653245,26.375835991317977,18.0,27.0,553
 07/06  18:30:00,26.700000000000003,False,1237500.0,0.34375,891.4477055946068,1.375,25.636490715340575,25.481267447522782,25.447560021884826,29.251422514084037,24.193674834543465,26.002083106675137,18.0,27.0,554
 07/06  18:45:00,24.75,False,1237500.0,0.34375,891.7914555946068,1.375,25.31416471503012,25.20676651552001,25.157930078000717,28.454889262145382,24.13427295317701,25.653604704774647,18.0,27.0,555
 07/06  19:00:00,22.8,False,1237500.0,0.34375,892.1352055946068,1.375,24.992075406123355,24.932478631087594,24.865764905786943,27.784115729728526,24.06260341138541,25.327407616822367,18.0,27.0,556
 07/06  19:15:00,22.25,False,1237500.0,0.34375,892.4789555946068,1.375,24.704224344025484,24.681172639278422,24.60142019247142,27.13545555009316,23.98122937732343,25.020700420638384,18.0,27.0,557
 07/06  19:30:00,21.700000000000003,False,1237500.0,0.34375,892.8227055946068,1.375,24.459445188745136,24.45477330491857,24.3712369183272,26.59279730102738,23.901944039501625,24.756039350503986,18.0,27.0,558
 07/06  19:45:00,21.15,False,1237500.0,0.34375,893.1664555946068,1.375,24.203583941414955,24.218801260153747,24.129121354943287,26.057463568596827,23.802139834734984,24.48222199196876,18.0,27.0,559
 07/06  20:00:00,20.6,False,1237500.0,0.34375,893.5102055946068,1.375,23.97917085185116,24.010419039102597,23.91777435092597,25.60620174235289,23.70592416035612,24.243898028917748,18.0,27.0,560
 07/06  20:15:00,20.6,False,1237500.0,0.34375,893.8539555946068,1.375,23.776505463701405,23.81684838628183,23.724151909084483,25.198002362337157,23.609173115748845,24.024936247430745,18.0,27.0,561
 07/06  20:30:00,20.6,False,1237500.0,0.34375,894.1977055946068,1.375,23.596013007615205,23.63906284291324,23.548399478590685,24.834257649287736,23.5125493908484,23.826056473851054,18.0,27.0,562
 07/06  20:45:00,20.6,False,1237500.0,0.34375,894.5414555946068,1.375,23.42992910190224,23.47265241359411,23.38472874537412,24.506984147543804,23.417141174307005,23.642287116544257,18.0,27.0,563
 07/06  21:00:00,20.6,False,1237500.0,0.34375,894.8852055946068,1.375,23.27619746351949,23.31659456243298,23.23148186284465,24.21167114360568,23.3236471745392,23.471918441388404,18.0,27.0,564
 07/06  21:15:00,20.025,False,1237500.0,0.34375,895.2289555946068,1.375,23.119817471849764,23.161963096276764,23.07741094341536,23.93650069211123,23.23254400170432,23.30564724107149,18.0,27.0,565
 07/06  21:30:00,19.450000000000003,False,1237500.0,0.34375,895.5727055946068,1.375,22.95988677625401,23.0084468735914,22.921642837191804,23.67868170701982,23.14397992461069,23.142527623733546,18.0,27.0,566
 07/06  21:45:00,18.875,False,1237500.0,0.34375,895.9164555946068,1.375,22.80317140831828,22.85938474056688,22.76909301034692,23.43939195474605,23.057858271116835,22.98577987701899,18.0,27.0,567
 07/06  22:00:00,18.3,False,1237500.0,0.34375,896.2602055946068,1.375,22.64960769707541,22.714026617216145,22.619568988090133,23.21565413121592,22.97396477760914,22.83456444224135,18.0,27.0,568
 07/06  22:15:00,18.875,False,1237500.0,0.34375,896.6039555946068,1.375,22.534184433009692,22.59841464271869,22.50519111026936,23.03406038186313,22.894173533000743,22.713204820172322,18.0,27.0,569
 07/06  22:30:00,19.450000000000003,False,1237500.0,0.34375,896.9477055946068,1.375,22.45276332265808,22.508325375050827,22.422533257938262,22.88724259777384,22.817903576307017,22.617753625945603,18.0,27.0,570
 07/06  22:45:00,20.025,False,1237500.0,0.34375,897.2914555946068,1.375,22.390546940355428,22.43254915303408,22.35768304736361,22.762166969223717,22.74473749796605,22.537536721588577,18.0,27.0,571
 07/06  23:00:00,20.6,False,1237500.0,0.34375,897.6352055946068,1.375,22.340257656009463,22.36729445583321,22.304281853216725,22.653621941059573,22.6750421325396,22.468099607731713,18.0,27.0,572
 07/06  23:15:00,20.725,False,1237500.0,0.34375,897.9789555946068,1.375,22.289372529526734,22.30462486667414,22.25163384749791,22.553402561057265,22.60918329248908,22.401643419449027,18.0,27.0,573
 07/06  23:30:00,20.85,False,1237500.0,0.34375,898.3227055946068,1.375,22.238498552514663,22.2453319036062,22.200222455645093,22.4615290651449,22.547297388748948,22.338575873131962,18.0,27.0,574
 07/06  23:45:00,20.975,False,1237500.0,0.34375,898.6664555946068,1.375,22.191489429533657,22.191704172103798,22.15320798112952,22.379555316706284,22.48929697909744,22.281050775714142,18.0,27.0,575
 07/06  24:00:00,21.1,False,1237500.0,0.34375,899.0102055946068,1.375,22.149813611903017,22.14415405538773,22.111886203574368,22.30733830467001,22.43875759680917,22.23038995446886,18.0,27.0,576
 07/07  00:15:00,21.1,False,1237500.0,0.34375,899.3539555946068,1.375,22.10908607540009,22.0982528305532,22.07067739213984,22.239991746123277,22.38835189001383,22.18127198684605,18.0,27.0,577
 07/07  00:30:00,21.1,False,1237500.0,0.34375,899.6977055946068,1.375,22.06805456551049,22.053220823529337,22.02878167779765,22.176329880342383,22.338533335729263,22.132984056581826,18.0,27.0,578
 07/07  00:45:00,21.1,False,1237500.0,0.34375,900.0414555946068,1.375,22.02810396947668,22.010063049956067,21.98778842688088,22.11699220666481,22.290446152860213,22.086678761167732,18.0,27.0,579
 07/07  01:00:00,21.1,False,1237500.0,0.34375,900.3852055946068,1.375,21.990154059931623,21.96926467543359,21.948653347596483,22.06214163960529,22.24457124931888,22.04295699437717,18.0,27.0,580
 07/07  01:15:00,20.975,False,1237500.0,0.34375,900.7289555946068,1.375,21.954139719024457,21.932318139738484,21.913530242894,22.013133533567903,22.20094702356133,22.002813731757232,18.0,27.0,581
 07/07  01:30:00,20.85,False,1237500.0,0.34375,901.0727055946068,1.375,21.91983881510084,21.899073418353296,21.882500521945385,21.969525104353185,22.159631266212127,21.966113825192966,18.0,27.0,582
 07/07  01:45:00,20.725,False,1237500.0,0.34375,901.4164555946068,1.375,21.88697495394585,21.868562793912723,21.854382675234163,21.929838109299567,22.120445613315777,21.932040829141616,18.0,27.0,583
 07/07  02:00:00,20.6,False,1237500.0,0.34375,901.7602055946068,1.375,21.85537318067698,21.840092835129568,21.8285443482684,21.89351586910705,22.08326506432868,21.90015825950213,18.0,27.0,584
 07/07  02:15:00,20.725,False,1237500.0,0.34375,902.1039555946068,1.375,21.830153604331645,21.81711427227931,21.80872577006524,21.863460616941047,22.04801072326593,21.873492997376637,18.0,27.0,585
 07/07  02:30:00,20.85,False,1237500.0,0.34375,902.4477055946068,1.375,21.811615186287213,21.798900885299936,21.794501729992486,21.83905146476349,22.014642969804065,21.851742447229434,18.0,27.0,586
 07/07  02:45:00,20.975,False,1237500.0,0.34375,902.7914555946068,1.375,21.79742184451578,21.783952907543963,21.7841048035463,21.81878318166345,21.98314404164914,21.833481355783725,18.0,27.0,587
 07/07  03:00:00,21.1,False,1237500.0,0.34375,903.1352055946068,1.375,21.7861429806203,21.77166859437654,21.77655848287816,21.801918952669165,21.9535058419732,21.817958970503472,18.0,27.0,588
 07/07  03:15:00,21.1,False,1237500.0,0.34375,903.4789555946068,1.375,21.77266302206041,21.75741545435269,21.765885738099712,21.783710822146134,21.92569876924164,21.801074761180114,18.0,27.0,589
 07/07  03:30:00,21.1,False,1237500.0,0.34375,903.8227055946068,1.375,21.75651969463759,21.74141154858883,21.75170481110242,21.764273430108343,21.899633173592445,21.782708531605927,18.0,27.0,590
 07/07  03:45:00,21.1,False,1237500.0,0.34375,904.1664555946068,1.375,21.739354118946903,21.725290399877423,21.73591146282671,21.7451663084657,21.87519162250121,21.764182782523587,18.0,27.0,591
 07/07  04:00:00,21.1,False,1237500.0,0.34375,904.5102055946068,1.375,21.7223937900844,21.7102691061844,21.71996598711012,21.72745072848218,21.85236184018228,21.746488290408674,18.0,27.0,592
 07/07  04:15:00,20.975,False,1237500.0,0.34375,904.8539555946068,1.375,21.7028781856746,21.692801522458385,21.701403871454023,21.707704077255883,21.830870283831043,21.72713158813479,18.0,27.0,593
 07/07  04:30:00,20.85,False,1237500.0,0.34375,905.1977055946068,1.375,21.683918969258038,21.677972884811997,21.68573036788834,21.69094714628046,21.810548572851488,21.709823588218065,18.0,27.0,594
 07/07  04:45:00,20.725,False,1237500.0,0.34375,905.5414555946068,1.375,21.676078061979688,21.695265735296605,21.71343358310054,21.69358381127867,21.791680568240945,21.71400835197929,18.0,27.0,595
 07/07  05:00:00,20.6,False,1237500.0,0.34375,905.8852055946068,1.375,21.67945932846882,21.74477247060077,21.78485458338648,21.71127407347999,21.775382466352266,21.739148584457663,18.0,27.0,596
 07/07  05:15:00,20.6,False,1237500.0,0.34375,906.2289555946068,1.375,21.693600970412124,21.81481925457508,21.87414912528657,21.744235032091925,21.763007166487974,21.777962309770732,18.0,27.0,597
 07/07  05:30:00,20.6,False,1237500.0,0.34375,906.5727055946068,1.375,21.71622854705001,21.89719282674147,21.96706318785254,21.790925478023645,21.75484277718936,21.825250563371405,18.0,27.0,598
 07/07  05:45:00,20.6,False,1237500.0,0.34375,906.9164555946068,1.375,21.7450172666488,21.982267205176257,22.05335136405694,21.84746245298154,21.75070573948261,21.875760805669227,18.0,27.0,599
 07/07  06:00:00,20.6,False,1237500.0,0.34375,907.2602055946068,1.375,21.77886598114562,22.069496868570027,22.135404046861435,21.91162333882064,21.750224219469427,21.929122890973428,18.0,27.0,600
 07/07  06:15:00,20.725,False,1237500.0,0.34375,907.6039555946068,1.375,21.822752852692464,22.16426905345291,22.22263575677841,21.98758840583467,21.75307549561601,21.990064312874892,18.0,27.0,601
 07/07  06:30:00,20.85,False,1237500.0,0.34375,907.9477055946068,1.375,21.87639283598408,22.26678861637769,22.316776388588067,22.07476719157535,21.759108966868883,22.058766799878814,18.0,27.0,602
 07/07  06:45:00,20.975,False,1237500.0,0.34375,908.2914555946068,1.375,21.938292481089608,22.38029633848845,22.420737526240597,22.17151318619154,21.7682927131596,22.135826449033956,18.0,27.0,603
 07/07  07:00:00,21.1,False,1237500.0,0.34375,908.6352055946068,1.375,22.00709866080336,22.50453929772986,22.533561168891023,22.27666455492779,21.780680909419598,22.220508918354327,18.0,27.0,604
 07/07  07:15:00,21.25,False,1237500.0,0.34375,908.9789555946068,1.375,22.081620639278377,22.636858933791704,22.651760169143124,22.38859117628753,21.79631981563517,22.311030146827186,18.0,27.0,605
 07/07  07:30:00,21.4,False,1237500.0,0.34375,909.3227055946068,1.375,22.16133384738723,22.77589888903603,22.7736873374989,22.506606953731943,21.81524252268088,22.406553910066997,18.0,27.0,606
 07/07  07:45:00,21.55,False,1237500.0,0.34375,909.6664555946068,1.375,22.267587409727216,23.05973335211825,22.987564755469517,22.64757293787536,21.838353410284487,22.56016237309497,18.0,27.0,607
 07/07  08:00:00,21.7,False,1237500.0,0.34375,910.0102055946068,1.375,22.40155646991568,23.498365567449845,23.27733947805035,22.80882970592916,21.86707788374168,22.770633821017345,18.0,27.0,608
 07/07  08:15:00,22.1,False,1237500.0,0.34375,910.3539555946068,1.375,22.58455268082224,24.090887500170965,23.64489076448513,23.02136157576605,21.910456145875337,23.050429733423943,18.0,27.0,609
 07/07  08:30:00,22.5,False,1237500.0,0.34375,910.6977055946068,1.375,22.77406092803245,24.71247447834827,23.97323775956206,23.230336187473725,21.960251726054043,23.33007221589411,18.0,27.0,610
 07/07  08:45:00,22.9,False,1237500.0,0.34375,911.0414555946068,1.375,22.961630187154263,25.269742838614476,24.241633120409176,23.43633381230936,22.022290316499287,23.58632605499731,18.0,27.0,611
 07/07  09:00:00,23.3,False,1237500.0,0.34375,911.3852055946068,1.375,23.16119032900208,25.77331944689682,24.466310821498144,23.64766341696663,22.098707455438195,23.829438293960372,18.0,27.0,612
 07/07  09:15:00,23.3,False,1237500.0,0.34375,911.7289555946068,1.375,23.315501784282574,26.123347537512657,24.59417199571459,23.816887847870365,22.172606961986872,24.00450322547341,18.0,27.0,613
 07/07  09:30:00,23.3,False,1237500.0,0.34375,912.0727055946068,1.375,23.45209405244044,26.40076375471889,24.677499310681505,23.968799870186444,22.24747624088758,24.14932664578297,18.0,27.0,614
 07/07  09:45:00,23.3,False,1237500.0,0.34375,912.4164555946068,1.375,23.58041181588071,26.66690005765544,24.73643670497144,24.108375100741323,22.318319881089337,24.28208871206765,18.0,27.0,615
 07/07  10:00:00,23.3,False,1237500.0,0.34375,912.7602055946068,1.375,23.714867173531744,26.96073740405587,24.770196854017875,24.2297144294793,22.38740878799153,24.412584929815264,18.0,27.0,616
 07/07  10:15:00,24.275,False,1237500.0,0.34375,913.1039555946068,1.375,23.876304592864976,27.256004485385976,24.830416531808385,24.36167624996957,22.45587094680701,24.556054561367183,18.0,27.0,617
 07/07  10:30:00,25.25,False,1237500.0,0.34375,913.4477055946068,1.375,24.065150183524445,27.52265250403156,24.926907612989844,24.509397158212654,22.52668153332031,24.710157798415764,18.0,27.0,618
 07/07  10:45:00,26.225,False,1237500.0,0.34375,913.7914555946068,1.375,24.2586959607508,27.71728295145345,25.044142455786208,24.664724565452712,22.59958795570693,24.85688677783002,18.0,27.0,619
 07/07  11:00:00,27.2,False,1237500.0,0.34375,914.1352055946068,1.375,24.453607107498467,27.841011347517718,25.17119276204853,24.82326602351392,22.67461998488952,24.99273944509363,18.0,27.0,620
 07/07  11:15:00,27.625,False,1237500.0,0.34375,914.4789555946068,1.375,24.63257694424556,27.900759112296583,25.295004174732245,24.97671033053916,22.75143395994872,25.11129690435245,18.0,27.0,621
 07/07  11:30:00,28.05,False,1237500.0,0.34375,914.8227055946068,1.375,24.80226403675317,27.909355119692925,25.416792702452835,25.12693541534216,22.830216458665536,25.217112746581325,18.0,27.0,622
 07/07  11:45:00,28.475,False,1237500.0,0.34375,915.1664555946068,1.375,24.959206948915185,27.86901841980144,25.53451445314676,25.27144107509725,22.91024215782445,25.308884610957016,18.0,27.0,623
 07/07  12:00:00,28.9,False,1237500.0,0.34375,915.5102055946068,1.375,25.100554144814478,27.792475732473733,25.6414520140807,25.40322484379501,22.98644775900932,25.384830898834647,18.0,27.0,624
 07/07  12:15:00,28.475,False,1237500.0,0.34375,915.8539555946068,1.375,25.2344971701629,27.6590000562274,25.74596787053264,25.535719511454424,23.076645973109244,25.450366116297317,18.0,27.0,625
 07/07  12:30:00,28.05,False,1237500.0,0.34375,916.1977055946068,1.375,25.32991528023811,27.49956908544894,25.81755487525117,25.63799235631621,23.161685187171727,25.489343356885232,18.0,27.0,626
 07/07  12:45:00,27.625,False,1237500.0,0.34375,916.5414555946068,1.375,25.38576540460676,27.33082056584148,25.87244129855436,25.72885822898173,23.23381438365844,25.510339976328552,18.0,27.0,627
 07/07  13:00:00,27.2,False,1237500.0,0.34375,916.8852055946068,1.375,25.401467995150465,27.16220483413364,25.8910446049814,25.81128826308672,23.299792406873323,25.51315962084511,18.0,27.0,628
 07/07  13:15:00,27.075,False,1237500.0,0.34375,917.2289555946068,1.375,25.393274551685494,27.021368821484625,25.90310709192968,25.891961237936343,23.35856403311924,25.513655147231077,18.0,27.0,629
 07/07  13:30:00,26.95,False,1237500.0,0.34375,917.5727055946068,1.375,25.36078533643644,26.91314547828716,25.92822348711795,25.951408621860743,23.4100636371588,25.512725312172215,18.0,27.0,630
 07/07  13:45:00,26.825,False,1237500.0,0.34375,917.9164555946068,1.375,25.31732018226531,26.80019242338412,25.934682541018702,25.97994426384204,23.454526500207084,25.497333182143453,18.0,27.0,631
 07/07  14:00:00,26.7,False,1237500.0,0.34375,918.2602055946068,1.375,25.266264617162445,26.67136646986273,25.909159727550133,25.97848895747747,23.491464551582038,25.463348864726964,18.0,27.0,632
 07/07  14:15:00,26.7,False,1237500.0,0.34375,918.6039555946068,1.375,25.20768241165616,26.530266699905454,25.85767194847989,25.950863236647933,23.52027913131969,25.413352685601826,18.0,27.0,633
 07/07  14:30:00,26.7,False,1237500.0,0.34375,918.9477055946068,1.375,25.140075445768787,26.380505291951387,25.786622402789742,25.898810132527604,23.54047947297947,25.349298549203397,18.0,27.0,634
 07/07  14:45:00,26.7,False,1237500.0,0.34375,919.2914555946068,1.375,25.07291388548385,26.23762082555845,25.713434364849554,25.84348783191464,23.552286148781253,25.28394861131755,18.0,27.0,635
 07/07  15:00:00,26.7,False,1237500.0,0.34375,919.6352055946068,1.375,25.008964321961177,26.10440777962672,25.642260889728256,25.791357873524586,23.55675364567701,25.22074890210355,18.0,27.0,636
 07/07  15:15:00,26.425,False,1237500.0,0.34375,919.9789555946068,1.375,24.939301317398076,25.971868265148824,25.56332588811784,25.73464733503382,23.55515489303112,25.15285953974594,18.0,27.0,637
 07/07  15:30:00,26.15,False,1237500.0,0.34375,920.3227055946068,1.375,24.862740198540106,25.837719663247384,25.47467369859215,25.671759622250985,23.54840153380215,25.079058943286554,18.0,27.0,638
 07/07  15:45:00,25.875000000000004,False,1237500.0,0.34375,920.6664555946068,1.375,24.772313801797637,25.69021117456469,25.365060380980555,25.581652129953444,23.536945629362783,24.989236623331823,18.0,27.0,639
 07/07  16:00:00,25.6,False,1237500.0,0.34375,921.0102055946068,1.375,24.66765695732253,25.527413159449477,25.23356720467245,25.460384673699743,23.52048380910843,24.881901160850525,18.0,27.0,640
 07/07  16:15:00,25.175000000000004,False,1237500.0,0.34375,921.3539555946068,1.375,24.546932423521675,25.348823284666302,25.080253141350543,25.30979243628904,23.49838341195054,24.75683693955562,18.0,27.0,641
 07/07  16:30:00,24.75,False,1237500.0,0.34375,921.6977055946068,1.375,24.41249802270947,25.15692643534761,24.90877458645687,25.134650942991644,23.47029054998652,24.61662810749842,18.0,27.0,642
 07/07  16:45:00,24.325,False,1237500.0,0.34375,922.0414555946068,1.375,24.281875590321533,24.9762144429214,24.746168682339604,24.969384026521908,23.43643996108819,24.48201654063853,18.0,27.0,643
 07/07  17:00:00,23.9,False,1237500.0,0.34375,922.3852055946068,1.375,24.158981428639372,24.81127872579625,24.598373422917422,24.821837341560563,23.39806553690263,24.357707291163248,18.0,27.0,644
 07/07  17:15:00,23.75,False,1237500.0,0.34375,922.7289555946068,1.375,24.0479462065892,24.662008931146108,24.46651919978714,24.69195561356816,23.3566617330536,24.245018336828842,18.0,27.0,645
 07/07  17:30:00,23.6,False,1237500.0,0.34375,923.0727055946068,1.375,23.946071156361977,24.52399114292311,24.34573422135646,24.5766130554074,23.31343195659424,24.141168306528638,18.0,27.0,646
 07/07  17:45:00,23.450000000000003,False,1237500.0,0.34375,923.4164555946068,1.375,23.84352492513762,24.38448791453555,24.22185684826874,24.455926855787546,23.26903395788281,24.034966100322453,18.0,27.0,647
 07/07  18:00:00,23.3,False,1237500.0,0.34375,923.7602055946068,1.375,23.73762894444896,24.24073178149505,24.091466557751435,24.32436269552627,23.223463604252636,23.92353071669487,18.0,27.0,648
 07/07  18:15:00,23.3,False,1237500.0,0.34375,924.1039555946068,1.375,23.633774264255795,24.09768365962716,23.960461914893926,24.18906742261372,23.17650334767295,23.81149812181271,18.0,27.0,649
 07/07  18:30:00,23.3,False,1237500.0,0.34375,924.4477055946068,1.375,23.533058693134244,23.95651728257393,23.830667825338704,24.05308570476343,23.12807863854183,23.70028162887043,18.0,27.0,650
 07/07  18:45:00,23.3,False,1237500.0,0.34375,924.7914555946068,1.375,23.435842404751988,23.818519368739928,23.70354292784175,23.9255326305794,23.078344784294146,23.59235642324144,18.0,27.0,651
 07/07  19:00:00,23.3,False,1237500.0,0.34375,925.1352055946068,1.375,23.3413789078345,23.683488224593063,23.578832592843067,23.80898547014461,23.027664644030875,23.488069967889224,18.0,27.0,652
 07/07  19:15:00,23.175,False,1237500.0,0.34375,925.4789555946068,1.375,23.244853207337837,23.54835063602215,23.45286747329974,23.691880575422864,22.97639322513437,23.382869023443394,18.0,27.0,653
 07/07  19:30:00,23.05,False,1237500.0,0.34375,925.8227055946068,1.375,23.141167124914784,23.40453233802508,23.31641163039748,23.530688131175086,22.92451557989853,23.26346296088219,18.0,27.0,654
 07/07  19:45:00,22.925,False,1237500.0,0.34375,926.1664555946068,1.375,23.04209243641313,23.26980018145829,23.18827168582124,23.37078450945361,22.8717658803878,23.148542938706814,18.0,27.0,655
 07/07  20:00:00,22.8,False,1237500.0,0.34375,926.5102055946068,1.375,22.95198443981523,23.14987829847248,23.075126694619048,23.233429021900008,22.81858993652687,23.045801678266724,18.0,27.0,656
 07/07  20:15:00,22.8,False,1237500.0,0.34375,926.8539555946068,1.375,22.87202545295463,23.04400157049509,22.976868555311317,23.1163588275258,22.76582935387776,22.955016752032922,18.0,27.0,657
 07/07  20:30:00,22.8,False,1237500.0,0.34375,927.1977055946068,1.375,22.799980392751955,22.948559358193293,22.8894548074031,23.011836050716028,22.71421078357304,22.872808278527483,18.0,27.0,658
 07/07  20:45:00,22.8,False,1237500.0,0.34375,927.5414555946068,1.375,22.733802019276443,22.861215681757344,22.809914531971668,22.916124246826666,22.664181094733987,22.797047514913224,18.0,27.0,659
 07/07  21:00:00,22.8,False,1237500.0,0.34375,927.8852055946068,1.375,22.672348403250343,22.781022212271697,22.73699153923411,22.828405001781533,22.61596763180657,22.72694695766885,18.0,27.0,660
 07/07  21:15:00,22.525,False,1237500.0,0.34375,928.2289555946068,1.375,22.607878671279945,22.70196942049323,22.663260834747454,22.74283430874892,22.56964399489056,22.657117446032025,18.0,27.0,661
 07/07  21:30:00,22.25,False,1237500.0,0.34375,928.5727055946068,1.375,22.540335754326517,22.62375972975329,22.588336428080005,22.659035905686537,22.52513418275976,22.58732040012122,18.0,27.0,662
 07/07  21:45:00,21.975,False,1237500.0,0.34375,928.9164555946068,1.375,22.472316251069937,22.547819367412405,22.51432933214855,22.578280331789948,22.484345006864643,22.519418057857095,18.0,27.0,663
 07/07  22:00:00,21.7,False,1237500.0,0.34375,929.2602055946068,1.375,22.405167055757765,22.474572779676983,22.44226416388276,22.50086970679401,22.443568695099376,22.453288480242175,18.0,27.0,664
 07/07  22:15:00,21.55,False,1237500.0,0.34375,929.6039555946068,1.375,22.341544861786694,22.405018103025863,22.37376289929616,22.42771676671716,22.40205560724736,22.390019647614647,18.0,27.0,665
 07/07  22:30:00,21.4,False,1237500.0,0.34375,929.9477055946068,1.375,22.28115594521647,22.33865073992,22.308432638995544,22.358244927215267,22.36056551643607,22.32940995355667,18.0,27.0,666
 07/07  22:45:00,21.25,False,1237500.0,0.34375,930.2914555946068,1.375,22.22285444247319,22.274705431374198,22.24537662970011,22.291623166800743,22.319719722712893,22.270855878612227,18.0,27.0,667
 07/07  23:00:00,21.1,False,1237500.0,0.34375,930.6352055946068,1.375,22.166136459322907,22.21290228459815,22.184213046705704,22.2275134636243,22.27986762544118,22.21412657593845,18.0,27.0,668
 07/07  23:15:00,21.1,False,1237500.0,0.34375,930.9789555946068,1.375,22.116547013785144,22.15845046929933,22.131480470369223,22.171074101449072,22.24096944274478,22.163704299529513,18.0,27.0,669
 07/07  23:30:00,21.1,False,1237500.0,0.34375,931.3227055946068,1.375,22.07383306814674,22.110973883149857,22.087089086395583,22.12188350146652,22.203081955010354,22.11937229883381,18.0,27.0,670
 07/07  23:45:00,21.1,False,1237500.0,0.34375,931.6664555946068,1.375,22.035658485210725,22.06825181952823,22.0481659199233,22.07768270575152,22.166349450164763,22.079221676115704,18.0,27.0,671
 07/07  24:00:00,21.1,False,1237500.0,0.34375,932.0102055946068,1.375,22.000618873710245,22.029070572899407,22.01291647906273,22.037225574157876,22.13091437420132,22.042149174806315,18.0,27.0,672
 07/08  00:15:00,20.975,False,427500.0,0.11875,932.1289555946067,0.475,21.84942203642316,21.882653740840503,21.86064234678473,21.88970607753774,21.98492838397397,21.893470517112018,18.0,27.0,673
 07/08  00:30:00,20.85,False,427500.0,0.11875,932.2477055946067,0.475,21.708241286396685,21.75092138740776,21.717792089471363,21.75702321459969,21.821488181426407,21.751093231860377,18.0,27.0,674
 07/08  00:45:00,20.725,False,427500.0,0.11875,932.3664555946067,0.475,21.616819816136456,21.665545191684718,21.62482099992522,21.67082799765904,21.70522628661552,21.656648058404194,18.0,27.0,675
 07/08  01:00:00,20.6,False,427500.0,0.11875,932.4852055946067,0.475,21.552433568171427,21.60221029663575,21.559250863510652,21.606785763744423,21.63149945136301,21.59043598868505,18.0,27.0,676
 07/08  01:15:00,20.3,False,427500.0,0.11875,932.6039555946066,0.475,21.489273543097163,21.539107167546742,21.495493688884636,21.54307045064905,21.577100498204523,21.528809069676424,18.0,27.0,677
 07/08  01:30:00,20.0,False,427500.0,0.11875,932.7227055946066,0.475,21.42259398567292,21.47378173901069,21.428644016805578,21.4772155230881,21.528608637273408,21.46616878037014,18.0,27.0,678
 07/08  01:45:00,19.7,False,427500.0,0.11875,932.8414555946066,0.475,21.355713876585018,21.409377642237462,21.36183560707537,21.41235361662912,21.48287383019925,21.404430914545244,18.0,27.0,679
 07/08  02:00:00,19.4,False,427500.0,0.11875,932.9602055946066,0.475,21.290597428837238,21.347100342967643,21.296955129259256,21.349680291700476,21.44022219065741,21.344911076684404,18.0,27.0,680
 07/08  02:15:00,19.125,False,427500.0,0.11875,933.0789555946066,0.475,21.227775698034502,21.286851641484517,21.234346364043308,21.28908890237152,21.400773657429347,21.287767252672637,18.0,27.0,681
 07/08  02:30:00,18.85,False,427500.0,0.11875,933.1977055946065,0.475,21.166616603500277,21.22800230881736,21.17336562974941,21.22994288335299,21.36401187826692,21.232387860737393,18.0,27.0,682
 07/08  02:45:00,18.575000000000003,False,427500.0,0.11875,933.3164555946065,0.475,21.10651361499781,21.170131845635304,21.113454854038537,21.171815436950947,21.32930248797796,21.17824364792011,18.0,27.0,683
 07/08  03:00:00,18.3,False,427500.0,0.11875,933.4352055946065,0.475,21.0472022845053,21.11307086135656,21.054372858640463,21.114531785619807,21.29618415540161,21.125072389104748,18.0,27.0,684
 07/08  03:15:00,18.3,False,427500.0,0.11875,933.5539555946065,0.475,20.996425327787147,21.062600327805896,21.00341826380317,21.063869017510328,21.264392987609696,21.07814118490325,18.0,27.0,685
 07/08  03:30:00,18.3,False,427500.0,0.11875,933.6727055946064,0.475,20.953716763238024,21.018166821088315,20.960164291811157,21.01926901381628,21.233842070031123,21.03703179199698,18.0,27.0,686
 07/08  03:45:00,18.3,False,427500.0,0.11875,933.7914555946064,0.475,20.915894735566862,20.9775207898351,20.9216272487608,20.978478414912573,21.20453910221717,20.9996120582585,18.0,27.0,687
 07/08  04:00:00,18.3,False,427500.0,0.11875,933.9102055946064,0.475,20.88118219610353,20.9396241768588,20.88614215358072,20.940456268484404,21.176518001086052,20.9647845592227,18.0,27.0,688
 07/08  04:15:00,18.025,False,427500.0,0.11875,934.0289555946064,0.475,20.84095176455033,20.898357065817248,20.84568903287177,20.89907954815622,21.149768256145467,20.92676913350821,18.0,27.0,689
 07/08  04:30:00,17.75,False,427500.0,0.11875,934.1477055946064,0.475,20.800451551442126,20.86255660962248,20.80940765198295,20.863183908829598,21.12427777902322,20.891975500180074,18.0,27.0,690
 07/08  04:45:00,17.474999999999998,False,427500.0,0.11875,934.2664555946063,0.475,20.76321696607171,20.836027381503488,20.78271151735464,20.835560832151582,21.100262206895355,20.863555780795355,18.0,27.0,691
 07/08  05:00:00,17.2,False,427500.0,0.11875,934.3852055946063,0.475,20.729353005511097,20.81568286805636,20.761689470659174,20.81461688968925,21.077960670532395,20.839860580889656,18.0,27.0,692
